ImageId,BuildingId,PolygonWKT_Pix,PolygonWKT_Geo
Atlanta_nadir8_catid_10300100023BC100_743501_3723789,118,"POLYGON ((512.14 812.66, 533.37 812.63, 533.39 825.04, 537.31 825.03, 537.32 838.68, 524.64 838.72, 524.63 834.21, 512.17 834.24, 512.14 812.66))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3723789,119,"POLYGON ((267.67 824.69, 251.64 825.61, 256.95 812.33, 255.14 803.97, 258.25 801.87, 251.69 792.31, 266.80 791.44, 267.26 799.40, 271.99 799.12, 272.60 809.72, 266.81 810.04, 267.67 824.69))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3723789,120,"POLYGON ((85.14 802.62, 58.85 807.97, 57.60 805.50, 59.50 798.39, 57.97 789.35, 64.57 788.23, 66.69 784.65, 70.67 783.50, 74.46 786.96, 75.54 792.21, 82.71 790.76, 85.14 802.62))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3724239,0,"POLYGON ((586.15 201.05, 597.60 205.78, 591.67 219.98, 580.24 215.25, 586.15 201.05))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3724239,1,"POLYGON ((601.65 188.31, 638.77 170.39, 663.63 221.37, 657.32 224.41, 663.69 237.46, 638.89 249.45, 632.64 236.61, 626.61 239.51, 601.65 188.31))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3724239,2,"POLYGON ((866.09 115.08, 867.87 148.71, 847.48 149.81, 845.69 116.16, 866.09 115.08))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3724239,3,"POLYGON ((99.12 876.20, 104.04 900.00, 91.60 900.00, 89.20 893.73, 80.80 894.23, 79.27 877.53, 99.12 876.20))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3724239,4,"POLYGON ((506.83 873.02, 524.23 873.13, 524.06 900.00, 502.69 900.00, 502.84 879.71, 506.78 879.72, 506.83 873.02))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3724239,5,"POLYGON ((239.28 868.18, 244.41 860.24, 258.41 860.44, 264.10 900.00, 241.88 900.00, 240.78 894.34, 239.28 868.18))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3724239,6,"POLYGON ((349.79 858.43, 362.15 857.89, 364.61 875.05, 372.31 886.71, 371.77 891.88, 359.69 894.18, 351.73 881.42, 349.79 858.43))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3724239,7,"POLYGON ((88.33 870.89, 80.70 868.02, 80.55 862.45, 78.30 851.34, 93.44 851.24, 96.24 862.05, 95.90 870.69, 88.33 870.89))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3724239,8,"POLYGON ((503.60 826.33, 523.15 826.27, 522.32 863.88, 507.25 863.15, 502.49 862.38, 504.60 856.29, 503.82 852.71, 503.60 826.33))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3724239,9,"POLYGON ((76.05 816.83, 98.27 815.60, 99.63 839.97, 77.40 841.20, 76.05 816.83))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3724239,10,"POLYGON ((237.56 800.72, 246.24 800.24, 252.34 808.72, 260.64 815.76, 263.64 845.52, 240.96 846.10, 237.56 800.72))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3724239,11,"POLYGON ((349.83 794.74, 370.07 794.74, 370.05 834.98, 349.79 834.96, 349.83 794.74))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3724239,12,"POLYGON ((72.93 790.52, 91.67 788.98, 93.38 809.58, 74.65 811.12, 72.93 790.52))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3724239,13,"POLYGON ((501.76 781.82, 521.44 782.39, 520.46 816.09, 500.78 815.52, 501.76 781.82))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3724239,14,"POLYGON ((233.64 787.33, 234.14 752.22, 242.48 750.25, 246.17 744.26, 251.09 745.53, 251.92 750.37, 256.46 750.94, 256.95 756.15, 261.14 756.04, 261.83 769.94, 254.08 780.57, 252.15 787.21, 233.64 787.33))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3724239,15,"POLYGON ((349.99 744.93, 369.11 744.77, 369.47 786.45, 349.99 786.61, 349.90 775.69, 346.59 775.71, 346.43 756.85, 350.09 756.80, 349.99 744.93))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3724239,16,"POLYGON ((484.15 759.03, 484.00 736.19, 521.60 735.95, 521.82 772.50, 499.63 772.64, 499.55 758.93, 484.15 759.03))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3724239,17,"POLYGON ((66.43 725.05, 86.00 723.71, 87.54 740.67, 82.74 749.45, 74.91 750.49, 70.89 746.69, 67.58 748.73, 66.43 725.05))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3724239,18,"POLYGON ((347.39 695.16, 362.51 695.22, 362.88 709.77, 368.82 722.38, 369.17 736.27, 348.67 736.79, 347.39 695.16))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3724239,19,"POLYGON ((504.27 724.22, 504.69 710.72, 497.83 710.51, 498.51 688.99, 522.98 689.74, 521.89 724.77, 504.27 724.22))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3724239,20,"POLYGON ((228.36 691.92, 242.68 693.80, 252.09 700.24, 260.10 706.19, 260.59 714.54, 249.96 715.08, 241.41 720.31, 235.48 718.51, 234.53 703.20, 228.07 702.54, 228.36 691.92))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3724239,21,"POLYGON ((295.66 683.53, 274.35 682.96, 272.21 675.47, 270.50 663.82, 295.98 663.17, 295.66 683.53))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3724239,22,"POLYGON ((348.37 651.76, 353.10 652.30, 361.23 653.67, 369.27 651.67, 367.93 687.29, 348.80 686.42, 348.37 651.76))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3724239,23,"POLYGON ((501.23 645.34, 521.60 645.67, 521.06 679.00, 502.35 678.70, 502.53 668.68, 482.04 668.34, 482.20 658.15, 501.00 658.45, 501.23 645.34))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3724239,24,"POLYGON ((56.45 644.37, 71.93 644.31, 79.77 655.27, 79.83 673.76, 56.53 673.85, 56.45 644.37))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3724239,25,"POLYGON ((500.48 599.75, 519.78 600.23, 518.86 636.17, 499.57 635.68, 500.48 599.75))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3724239,26,"POLYGON ((66.26 600.95, 68.23 609.13, 76.11 615.72, 75.93 626.80, 55.66 626.50, 56.06 600.78, 66.26 600.95))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3724239,27,"POLYGON ((387.73 556.13, 427.28 556.03, 428.08 577.92, 402.03 578.59, 397.35 572.00, 388.32 570.43, 387.73 556.13))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3724239,28,"POLYGON ((54.49 545.95, 67.64 545.42, 67.94 552.93, 72.78 552.74, 73.71 576.05, 70.78 576.17, 71.11 584.22, 59.50 584.69, 59.29 579.30, 55.74 577.17, 54.49 545.95))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3724239,29,"POLYGON ((375.69 569.67, 338.92 566.43, 337.27 557.26, 326.85 543.87, 329.08 532.09, 340.53 530.40, 350.90 530.98, 349.56 544.67, 376.24 546.50, 375.69 569.67))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3724239,30,"POLYGON ((449.04 532.48, 483.21 533.48, 482.59 554.87, 448.41 553.88, 449.04 532.48))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3724239,31,"POLYGON ((217.77 518.63, 251.49 518.44, 251.78 521.34, 264.14 521.02, 264.20 523.49, 269.82 523.79, 270.09 534.52, 259.07 533.92, 251.12 530.30, 245.18 535.60, 234.93 538.99, 226.59 538.54, 218.06 538.98, 217.77 518.63))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3724239,32,"POLYGON ((18.19 225.18, 32.29 224.89, 32.98 258.28, 4.36 258.85, 7.07 250.86, 11.60 246.99, 19.48 244.71, 19.29 237.21, 14.31 239.02, 18.32 231.82, 18.19 225.18))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3724239,33,"POLYGON ((37.11 172.38, 39.00 205.03, 19.95 206.12, 18.07 173.47, 37.11 172.38))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3724239,34,"POLYGON ((34.22 122.27, 36.27 151.96, 14.83 153.44, 12.77 123.72, 34.22 122.27))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3724239,35,"POLYGON ((30.69 85.60, 31.92 101.13, 25.32 105.20, 25.16 109.93, 12.88 111.09, 11.88 104.70, 14.89 101.85, 19.49 95.89, 17.71 92.32, 15.33 86.25, 30.69 85.60))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3724239,36,"POLYGON ((771.67 867.77, 787.13 867.55, 787.31 881.69, 789.83 881.65, 789.93 888.48, 787.59 888.52, 787.74 900.00, 772.07 900.00, 771.67 867.77))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3724239,37,"POLYGON ((599.22 865.52, 607.45 870.90, 615.66 875.82, 619.51 885.58, 619.18 898.99, 601.86 898.55, 602.25 878.63, 599.55 878.47, 599.22 865.52))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3724239,38,"POLYGON ((883.24 819.69, 900.00 819.78, 900.00 866.10, 882.95 866.00, 883.24 819.69))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3724239,39,"POLYGON ((600.18 823.65, 619.29 823.83, 619.21 837.93, 616.79 849.62, 609.24 852.94, 598.99 847.61, 600.18 823.65))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3724239,40,"POLYGON ((760.83 810.06, 788.22 810.12, 788.15 842.53, 761.11 842.49, 761.13 834.54, 754.45 834.53, 754.48 823.26, 760.81 823.27, 760.83 810.06))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3724239,41,"POLYGON ((596.00 781.76, 620.97 782.32, 620.20 815.13, 599.73 814.67, 599.94 805.30, 595.46 805.21, 596.00 781.76))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3724239,42,"POLYGON ((781.02 769.44, 786.00 769.82, 787.40 786.15, 786.51 789.88, 783.29 790.96, 784.02 799.86, 770.88 801.44, 770.51 777.65, 776.48 777.26, 780.90 775.15, 781.02 769.44))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3724239,43,"POLYGON ((599.05 738.40, 618.58 738.28, 618.81 771.90, 599.28 772.04, 599.05 738.40))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3724239,44,"POLYGON ((768.78 725.49, 787.22 725.60, 787.04 750.62, 778.69 753.74, 768.60 753.66, 768.78 725.49))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3724239,45,"POLYGON ((846.99 709.29, 877.87 706.04, 880.32 729.16, 849.43 732.38, 846.99 709.29))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3724239,46,"POLYGON ((596.40 682.39, 620.25 683.09, 619.55 705.58, 626.17 705.76, 625.86 716.36, 595.43 715.47, 596.40 682.39))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3724239,47,"POLYGON ((761.37 683.23, 785.01 682.41, 786.67 714.89, 771.40 715.28, 771.29 711.11, 761.44 710.74, 761.37 683.23))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3724239,48,"POLYGON ((767.44 640.86, 777.60 640.98, 778.31 654.41, 783.89 666.99, 783.69 673.74, 767.11 672.30, 767.44 640.86))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3724239,49,"POLYGON ((598.24 639.24, 616.33 640.06, 614.78 673.42, 596.67 672.59, 598.24 639.24))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3724239,50,"POLYGON ((599.25 636.41, 598.62 599.23, 617.16 598.89, 617.79 636.10, 599.25 636.41))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3724239,51,"POLYGON ((765.10 597.06, 785.40 597.12, 785.30 629.66, 765.00 629.60, 765.10 597.06))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3724239,52,"POLYGON ((848.37 554.14, 859.16 554.20, 859.10 565.63, 870.22 565.68, 870.08 595.08, 851.52 594.99, 851.59 581.58, 848.21 580.63, 847.05 576.06, 844.19 571.14, 843.83 564.69, 848.37 554.14))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3724239,53,"POLYGON ((596.25 555.05, 616.58 555.15, 616.39 589.83, 596.05 589.75, 596.25 555.05))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3724239,54,"POLYGON ((783.49 552.68, 784.17 588.07, 766.98 588.42, 766.68 572.93, 759.59 573.07, 759.31 558.36, 765.36 558.25, 765.26 553.04, 783.49 552.68))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3724239,55,"POLYGON ((594.41 508.39, 616.21 508.50, 616.06 542.60, 594.24 542.49, 594.41 508.39))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3724239,56,"POLYGON ((785.62 538.58, 758.18 538.90, 758.04 526.89, 764.11 526.83, 764.01 518.24, 756.43 518.32, 756.30 506.49, 763.11 506.41, 762.91 489.08, 789.94 488.77, 790.22 512.09, 785.32 512.15, 785.62 538.58))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3724239,57,"POLYGON ((872.28 343.74, 864.03 344.33, 859.43 340.69, 853.76 339.73, 854.01 335.24, 853.89 330.38, 855.29 326.22, 872.57 326.15, 872.28 343.74))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3724239,58,"POLYGON ((582.21 456.60, 579.37 334.50, 585.32 330.33, 586.14 323.27, 580.68 312.33, 600.29 302.64, 607.90 317.90, 644.55 299.79, 640.29 291.24, 685.71 268.75, 692.34 282.01, 768.13 244.46, 759.35 226.92, 694.60 259.05, 662.56 195.07, 685.04 183.89, 690.51 194.78, 708.61 185.77, 714.81 198.09, 764.43 173.30, 784.74 213.60, 770.51 220.71, 799.86 278.77, 675.83 340.88, 678.60 346.36, 644.85 363.29, 642.35 358.33, 623.08 368.01, 625.14 455.60, 582.21 456.60))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3724239,59,"POLYGON ((597.16 245.65, 611.95 238.69, 620.14 255.92, 605.35 262.89, 597.16 245.65))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3724689,0,"POLYGON ((857.56 141.86, 876.30 140.70, 878.15 170.51, 875.90 173.23, 858.89 173.17, 858.95 160.10, 860.63 154.42, 857.99 148.69, 857.56 141.86))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3724689,1,"POLYGON ((601.61 119.36, 617.30 109.00, 627.06 123.60, 634.44 118.73, 640.54 127.87, 631.67 133.76, 634.72 138.34, 620.55 147.72, 601.61 119.36))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3724689,2,"POLYGON ((855.77 97.96, 873.87 97.74, 874.25 128.83, 856.15 129.05, 855.77 97.96))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3724689,3,"POLYGON ((576.96 84.67, 600.76 69.97, 607.96 81.51, 601.58 85.45, 613.20 104.08, 595.80 114.85, 576.96 84.67))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3724689,4,"POLYGON ((853.87 55.41, 872.38 54.63, 873.42 79.31, 875.67 80.18, 876.03 88.50, 855.27 89.36, 853.87 55.41))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3724689,5,"POLYGON ((556.25 49.97, 569.15 41.10, 581.62 59.03, 591.89 51.95, 598.12 60.89, 574.93 76.87, 556.25 49.97))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3724689,6,"POLYGON ((850.95 12.97, 870.19 12.37, 871.21 45.71, 851.97 46.31, 850.95 12.97))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3724689,7,"POLYGON ((511.72 815.90, 517.93 841.54, 489.04 848.47, 487.01 840.15, 480.55 841.71, 476.36 824.42, 511.72 815.90))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3724689,8,"POLYGON ((373.99 770.86, 386.00 792.60, 369.17 801.81, 357.16 780.05, 373.99 770.86))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3724689,9,"POLYGON ((472.14 732.71, 477.09 743.40, 488.47 741.33, 491.41 749.98, 478.41 754.38, 482.52 766.44, 464.00 772.70, 460.09 761.19, 456.77 761.27, 451.17 746.28, 456.75 744.63, 453.53 737.72, 472.14 732.71))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3724689,10,"POLYGON ((356.89 723.19, 359.66 732.27, 361.56 731.68, 366.16 746.82, 364.24 747.38, 367.44 757.86, 355.48 761.47, 344.95 726.78, 356.89 723.19))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3724689,11,"POLYGON ((341.71 687.71, 347.38 707.89, 336.36 710.97, 330.68 690.78, 341.71 687.71))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3724689,12,"POLYGON ((455.89 679.25, 467.73 712.49, 449.65 718.88, 440.76 693.87, 444.79 683.18, 455.89 679.25))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3724689,13,"POLYGON ((330.48 614.94, 335.25 628.87, 309.17 637.74, 304.40 623.81, 330.48 614.94))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3724689,14,"POLYGON ((439.50 596.36, 444.65 614.01, 426.07 622.92, 417.92 598.31, 424.57 600.49, 431.62 601.25, 439.50 596.36))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3724689,15,"POLYGON ((413.70 529.25, 435.09 527.82, 437.45 535.26, 442.55 539.59, 444.68 545.00, 441.99 556.96, 429.08 558.27, 424.73 544.02, 413.79 544.78, 413.70 529.25))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3724689,16,"POLYGON ((521.56 527.37, 525.73 544.36, 514.80 545.64, 511.94 550.66, 507.42 548.80, 505.03 552.57, 493.70 548.15, 490.20 527.90, 521.56 527.37))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3724689,17,"POLYGON ((227.07 445.69, 237.54 444.29, 237.15 441.39, 247.94 439.96, 248.54 444.41, 255.97 443.45, 259.55 470.17, 252.54 471.10, 235.02 463.49, 230.12 468.61, 227.07 445.69))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3724689,18,"POLYGON ((474.98 442.70, 476.40 460.53, 437.98 463.59, 436.55 445.76, 474.98 442.70))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3724689,19,"POLYGON ((423.19 443.95, 424.71 460.04, 401.84 461.47, 400.22 452.88, 405.13 448.58, 405.34 445.24, 423.19 443.95))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3724689,20,"POLYGON ((527.20 442.30, 527.83 459.95, 489.47 461.31, 488.84 443.65, 527.20 442.30))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3724689,21,"POLYGON ((317.88 440.72, 319.05 456.83, 282.17 459.45, 281.71 452.82, 288.71 442.92, 317.88 440.72))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3724689,22,"POLYGON ((364.03 441.68, 364.20 449.75, 333.89 450.41, 333.73 442.34, 364.03 441.68))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3724689,23,"POLYGON ((295.30 392.37, 295.45 400.98, 288.32 401.09, 288.18 392.48, 295.30 392.37))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3724689,24,"POLYGON ((232.08 391.51, 234.63 382.52, 235.33 371.12, 240.45 368.70, 263.95 370.10, 266.03 397.04, 231.21 402.10, 232.08 391.51))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3724689,25,"POLYGON ((105.19 380.53, 113.24 381.06, 114.09 368.45, 127.03 369.32, 125.39 393.93, 123.20 400.54, 103.92 399.27, 105.19 380.53))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3724689,26,"POLYGON ((116.04 340.83, 127.43 344.76, 129.40 348.44, 133.63 348.33, 134.43 361.43, 115.57 358.62, 116.04 340.83))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3724689,27,"POLYGON ((262.94 328.04, 263.16 360.69, 243.11 360.82, 242.87 328.19, 262.94 328.04))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3724689,28,"POLYGON ((283.36 296.49, 285.05 314.09, 270.70 315.46, 269.00 297.85, 283.36 296.49))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3724689,29,"POLYGON ((260.67 283.90, 261.06 312.55, 242.33 312.80, 241.96 284.18, 260.67 283.90))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3724689,30,"POLYGON ((490.42 228.56, 553.08 226.17, 554.24 320.61, 491.55 321.76, 490.42 228.56))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3724689,31,"POLYGON ((148.17 161.23, 156.81 176.91, 135.24 188.69, 126.61 172.99, 148.17 161.23))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3724689,32,"POLYGON ((299.56 162.62, 305.54 162.47, 312.46 159.99, 314.71 157.29, 323.02 157.08, 324.46 174.24, 301.26 176.81, 299.56 162.62))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3724689,33,"POLYGON ((355.74 159.55, 357.16 162.83, 363.85 159.92, 368.09 158.17, 374.66 155.57, 377.41 153.05, 385.26 152.52, 386.54 171.47, 356.67 173.45, 355.74 159.55))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3724689,34,"POLYGON ((423.95 145.37, 439.39 141.33, 442.61 141.67, 451.99 152.71, 456.49 153.57, 460.91 152.20, 460.75 156.93, 429.02 164.95, 423.95 145.37))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3724689,35,"POLYGON ((518.66 159.79, 508.78 155.44, 505.04 163.88, 494.62 159.31, 497.66 152.44, 490.49 149.29, 493.33 142.89, 497.80 138.21, 519.32 146.49, 522.41 145.24, 526.60 141.45, 518.66 159.79))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3724689,36,"POLYGON ((97.60 132.17, 110.10 136.81, 109.24 149.24, 104.38 162.55, 91.40 157.84, 92.75 154.12, 92.65 149.99, 90.48 142.94, 80.38 137.74, 83.66 135.99, 94.62 140.06, 97.60 132.17))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3724689,37,"POLYGON ((0.00 138.93, 1.05 139.02, 2.33 136.50, 18.20 136.34, 18.25 148.84, 16.38 153.17, 0.00 152.84, 0.00 138.93))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3724689,38,"POLYGON ((35.78 131.83, 59.62 134.71, 58.42 146.98, 58.07 152.78, 54.56 152.05, 51.57 151.79, 48.08 151.88, 44.05 150.65, 40.37 148.77, 37.84 148.01, 33.88 149.26, 34.67 140.96, 35.78 131.83))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3724689,39,"POLYGON ((229.83 79.34, 273.91 64.36, 275.10 67.80, 278.31 70.18, 279.44 72.95, 284.21 73.71, 286.56 80.36, 281.84 81.99, 260.83 88.85, 256.59 87.73, 253.26 88.86, 249.65 92.46, 235.77 96.99, 229.83 79.34))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3724689,40,"POLYGON ((217.36 0.00, 217.51 12.77, 198.90 12.97, 186.18 12.94, 163.46 12.43, 157.25 12.08, 145.74 10.99, 135.99 9.89, 119.99 12.47, 119.04 6.57, 120.16 0.00, 217.36 0.00))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3724689,41,"POLYGON ((296.39 0.00, 297.59 3.96, 297.75 9.57, 273.45 10.28, 264.23 5.61, 248.13 9.75, 242.17 8.32, 236.10 10.65, 235.65 0.00, 296.39 0.00))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3724689,42,"POLYGON ((590.95 832.76, 628.78 828.51, 630.91 847.37, 593.09 851.62, 590.95 832.76))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3724689,43,"POLYGON ((707.48 823.87, 709.90 845.29, 673.76 849.32, 671.34 827.89, 707.48 823.87))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3724689,44,"POLYGON ((869.62 772.82, 880.29 800.31, 859.48 804.82, 856.33 798.44, 850.92 801.06, 844.64 789.32, 853.04 786.62, 857.90 782.04, 858.75 776.07, 869.62 772.82))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3724689,45,"POLYGON ((747.91 729.79, 760.05 726.92, 764.36 745.02, 746.31 749.29, 748.85 744.92, 750.03 738.61, 747.91 729.79))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3724689,46,"POLYGON ((595.59 714.88, 596.65 737.52, 557.07 739.35, 556.01 716.73, 595.59 714.88))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3724689,47,"POLYGON ((609.00 722.35, 622.63 722.65, 625.91 720.92, 636.21 720.66, 641.87 721.18, 644.80 718.11, 648.65 713.40, 648.22 734.92, 609.72 737.54, 609.00 722.35))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3724689,48,"POLYGON ((663.28 713.36, 691.55 713.62, 695.82 712.20, 696.06 721.45, 693.81 724.48, 692.59 728.82, 696.70 733.35, 663.46 733.53, 663.28 713.36))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3724689,49,"POLYGON ((758.27 709.94, 756.16 718.61, 757.65 725.19, 750.03 726.36, 742.00 723.92, 739.63 709.42, 758.27 709.94))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3724689,50,"POLYGON ((878.75 628.19, 890.90 622.55, 899.75 641.44, 893.65 648.81, 885.13 641.81, 878.75 628.19))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3724689,51,"POLYGON ((753.64 535.37, 753.66 550.95, 759.69 552.66, 758.42 561.97, 754.93 571.72, 755.78 575.05, 739.79 576.94, 738.20 544.66, 741.92 543.83, 744.47 541.17, 745.82 535.94, 753.64 535.37))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3724689,52,"POLYGON ((692.43 534.33, 694.25 562.12, 694.38 566.95, 693.44 574.03, 687.93 577.15, 684.80 571.66, 686.12 564.94, 673.09 566.01, 666.94 559.10, 666.33 535.34, 692.43 534.33))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3724689,53,"POLYGON ((881.41 524.10, 884.44 531.99, 881.18 533.23, 883.15 551.38, 885.42 553.17, 889.67 559.01, 888.64 562.39, 891.63 576.78, 882.88 569.95, 867.40 529.41, 881.41 524.10))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3724689,54,"POLYGON ((606.05 539.87, 648.34 538.20, 649.22 560.42, 606.95 562.09, 606.05 539.87))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3724689,55,"POLYGON ((900.00 483.25, 892.40 475.03, 900.00 468.08, 900.00 483.25))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3724689,56,"POLYGON ((661.47 435.58, 661.72 457.68, 623.59 458.12, 623.35 436.02, 661.47 435.58))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3724689,57,"POLYGON ((588.44 436.73, 589.10 455.47, 551.00 456.81, 550.34 438.07, 588.44 436.73))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3724689,58,"POLYGON ((679.84 435.82, 701.61 433.87, 702.75 446.58, 707.02 449.54, 703.89 457.67, 683.11 459.07, 679.84 435.82))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3724689,59,"POLYGON ((807.54 422.10, 812.87 428.73, 816.53 427.33, 819.59 423.83, 821.36 420.10, 824.66 417.98, 831.52 428.30, 800.79 448.75, 792.47 436.33, 795.34 434.42, 796.04 431.25, 807.54 422.10))",1
Atlanta_nadir8_catid_10300100023BC100_743501_3724689,60,"POLYGON ((861.61 365.38, 876.73 373.63, 854.74 413.53, 840.84 405.93, 844.68 398.98, 838.22 395.45, 841.77 389.04, 846.99 391.88, 861.61 365.38))",1
